Date,Sticky_Price_CPI,Sticky_Price_CPI_Less_Shelter,Sticky_Price_CPI_Less_Food_Energy,Sticky_Price_CPI_Less_Food_Energy_Shelter,Trimmed_Mean_PCE_Inflation_Rate,16_Percent_Trimmed_Mean_CPI,Median_CPI,Flexible_Price_CPI,Flexible_Price_CPI_Less_Food_Energy
1988-06-01,4.612333941,4.415671293,4.685384324,4.503492809,3.59,3.8390321569092594,3.84308844520262,2.727379672,3.773922374
1988-07-01,4.65198281,4.40870214,4.712055892,4.461294456,3.77,3.94463484222851,3.87483877256651,3.26867566,3.810690062
1988-08-01,4.633284795,4.459216916,4.685749317,4.514520742,3.71,3.94318547820736,4.03768709386523,2.962854,3.168261791
1988-09-01,4.67156076,4.526903045,4.73102913,4.60206515,3.87,4.05401078914425,4.019692320773149,3.345090244,3.862837119
1988-10-01,4.574468482,4.640180671,4.616281806,4.732604422,3.82,4.11810955835938,4.0603419873398,3.633295102,4.019009443
1988-11-01,4.691280839,4.688127343,4.751873732,4.798727993,3.87,4.10575433531979,4.02935416707828,3.441963363,3.722401304
1988-12-01,4.741324332,4.930650426,4.798725378,5.08097901,4.01,4.26531986572001,4.1224613453765295,3.680444254,4.190886421
1989-01-01,4.723486606,5.096444284,4.756783262,5.245617081,4.05,4.37498050037408,4.23622800036425,4.202421479,4.543779962
1989-02-01,4.758804392,5.110908501,4.792426849,5.255791704,4.15,4.49906206954871,4.42845920632731,4.7495161,4.591680385
1989-03-01,4.720700101,4.964682171,4.760352769,5.095161193,4.16,4.61710314218742,4.4796115925345195,5.33815645,4.475256811
1989-04-01,4.59859855,4.794625544,4.627130987,4.893188441,4.16,4.56929065711091,4.49137234730348,6.341195786,3.992692761
1989-05-01,4.736250341,4.890379325,4.751380664,4.954324218,4.24,4.749395167009559,4.65618467423796,6.813706777,3.961098757
1989-06-01,4.724806584,4.941273106,4.753801306,5.045446032,4.13,4.6599687791410105,4.5877805899206905,6.290294793,3.693349929
1989-07-01,4.85663347,4.898565335,4.905247602,4.997600123,4.04,4.64318542373834,4.69086463345825,5.556248243,3.286916859
1989-08-01,4.818196697,4.948592094,4.865522153,5.066140944,3.95,4.472359216337201,4.488371708959019,4.690721641,3.080647853
1989-09-01,4.67248583,4.896732074,4.684441734,4.971316983,3.8,4.23858633031153,4.3601028944200095,4.044214549,2.513222475
1989-10-01,4.792601406,4.798297941,4.81739966,4.845202171,3.94,4.34979871441445,4.4345750551942,4.34987456,2.593683435
1989-11-01,4.796860832,4.779708974,4.811218772,4.802092588,3.92,4.49924150462817,4.535964296254,4.483452686,2.900712314
1989-12-01,4.825075475,4.746945209,4.842735403,4.761144387,3.94,4.57988047611577,4.52087628766056,4.624167792,2.996463743
1990-01-01,4.882618792,4.77779534,4.92058886,4.822856029,3.85,4.64747238517929,4.565263970256719,6.175042138,2.521465064
1990-02-01,4.904509516,4.961047592,4.935526464,5.031079288,3.82,4.62443465160483,4.5463759648802995,6.362605419,3.36368828
1990-03-01,5.168488466,5.218415861,5.208700881,5.303906087,3.95,4.626935274569919,4.56426363106497,5.676784129,3.436815659
1990-04-01,5.247451152,5.262637115,5.294133558,5.351799613,3.9,4.5613782961048095,4.60036202670395,3.858001799,3.22781191
1990-05-01,5.152442029,5.241523972,5.183754067,5.31986806,3.8,4.36056878061446,4.48205455432797,3.089015489,3.056538173
1990-06-01,5.334121606,5.244395004,5.388456883,5.323128292,3.94,4.60185998194746,4.6295459467221995,3.698959593,3.21825789
1990-07-01,5.449435709,5.322466461,5.535071884,5.450405969,3.96,4.696164036712469,4.58729718366737,3.89709625,3.425299288
1990-08-01,5.736043079,5.443325632,5.855903558,5.595561284,4.14,4.98997944821054,4.82245310258891,5.870937606,4.060302167
1990-09-01,5.792587855,5.531140531,5.948660349,5.756736053,4.13,5.09377790273711,4.76689825500789,7.50046073,3.901297306
1990-10-01,5.678116649,5.67271552,5.817450968,5.927836892,4.01,4.95259479035737,4.71564201562709,8.295871019,3.521240643
1990-11-01,5.568051025,5.705502397,5.70341926,5.986898052,3.89,4.886956053918469,4.669577359621369,8.350793654,3.287766088
1990-12-01,5.53740698,5.654764162,5.672549361,5.931108988,3.84,4.85623582008849,4.77703416733171,8.268986024,3.776060129
1991-01-01,5.770078409,5.766212074,5.839029006,5.892445985,3.82,4.9619479345521595,4.805757310151249,5.98328015,4.342133402
1991-02-01,5.844499403,5.88751487,5.883436919,5.969654811,3.72,4.90505674793971,4.753482784850441,4.751070333,4.109651684
1991-03-01,5.456652321,5.585080896,5.496431415,5.688757212,3.43,4.6881795076912,4.6202505501683,4.130008261,3.592462833
1991-04-01,5.275343917,5.383268361,5.302381155,5.458749504,3.35,4.64435230357148,4.45814150352091,4.523596843,3.869462281
1991-05-01,5.209231728,5.3257192,5.248477287,5.425526299,3.45,4.74132448571913,4.50008108393465,5.204043378,4.182812745
1991-06-01,4.943056382,5.244513187,4.959978472,5.346449158,3.23,4.42886348223892,4.2726318275611,4.717824967,4.203834914
1991-07-01,4.74727399,5.248076891,4.735708693,5.34390024,3.1,4.29062682718484,4.201345827212521,4.214550052,4.435542166
1991-08-01,4.454717365,5.195105823,4.413788018,5.29195285,2.91,4.06268065320707,3.98727006029347,2.898370301,4.698363373
1991-09-01,4.497609646,5.119588065,4.465741661,5.205393976,2.9,4.055731845606879,4.091929869212629,1.504960666,4.42916885
1991-10-01,4.336425146,4.765196616,4.310597235,4.817330952,2.83,3.87822071549977,3.90609836868323,0.205544212,4.425957949
1991-11-01,4.369553829,4.674047156,4.370003221,4.745608697,2.97,3.8845351358549203,3.96257024160487,0.566988032,4.817803438
1991-12-01,4.356866103,4.632576921,4.366592403,4.71446042,3.0,3.84861288569547,3.7617204714365,0.590612708,4.185496166
1992-01-01,3.988187113,4.237512706,4.069913371,4.445747263,2.88,3.48414521716609,3.4426535644365197,0.15097457,3.497180985
1992-02-01,3.749960468,3.894551065,3.878184354,4.163214266,2.9,3.34858917251792,3.2956158718193,0.988820005,3.19545707
1992-03-01,3.851339963,4.034557629,3.990512759,4.332185452,2.99,3.42655699094629,3.30655310641215,1.787584816,3.438103312
1992-04-01,3.90155677,4.209143038,4.077543119,4.603002259,2.94,3.37282306854672,3.2275666249554504,1.543181859,3.053097875
1992-05-01,3.760670642,3.969054274,3.937860894,4.341717761,2.8,3.2600166450683,3.08935384231022,1.431466728,3.565284644
1992-06-01,3.695388587,3.7701467,3.875841001,4.117433092,2.8,3.3491308667377995,3.20443617258255,1.825997416,3.577099765
1992-07-01,3.585303479,3.685942841,3.785344226,4.074927358,2.82,3.23778889912818,2.9824953384122206,2.205768288,3.378489101
1992-08-01,3.446802816,3.428190396,3.644349796,3.784513638,2.75,3.1348579305361803,2.9011808709567704,2.501070535,3.117118022
1992-09-01,3.193932876,3.20169809,3.363566041,3.513001876,2.61,2.98611265477584,2.71805991746747,2.659875395,3.282172521
1992-10-01,3.4463085,3.543000004,3.654950596,3.94624992,2.64,3.1309521244151,2.83843967044204,2.910377176,3.377630072
1992-11-01,3.449742629,3.61743842,3.649402976,4.020574807,2.61,3.02736582499483,2.75459140908001,2.446947621,2.951554029
1992-12-01,3.30044226,3.557996415,3.497528562,3.977330867,2.5,2.8992943742643305,2.69030436299833,2.302491782,3.004306245
1993-01-01,3.352219515,3.59111082,3.547354737,4.002560042,2.5,2.94898430985799,2.83306529568936,2.993485596,3.287557155
1993-02-01,3.375068247,3.603843317,3.580667722,4.031632081,2.51,3.01300629648795,2.8086225865611802,2.997784101,3.662483702
1993-03-01,3.166172224,3.381893576,3.353160609,3.772410133,2.45,2.8882019294765895,2.6347984244713905,2.884627875,3.492129529
1993-04-01,3.238557629,3.279085655,3.422176699,3.623012199,2.52,3.0008118442737,2.7730683950681203,3.153134892,3.817329248
1993-05-01,3.346696979,3.476188834,3.551431283,3.878999787,2.57,3.00574436043199,2.7874850363143198,3.058260061,3.155592558
1993-06-01,3.381305587,3.571006844,3.583428873,3.983087543,2.53,2.8839659556022297,2.6434399646367797,2.226672443,2.781073629
1993-07-01,3.255889097,3.423617302,3.437046316,3.791908022,2.5,2.78368078304354,2.63590674638357,2.009372663,2.657774567
1993-08-01,3.335217463,3.583433268,3.522739086,3.981609066,2.49,2.8437929417367593,2.67032200679211,1.859685507,2.642833583
1993-09-01,3.443821211,3.668431355,3.656038681,4.106148292,2.53,2.85857506166534,2.7096560035239703,1.276113641,1.809232452
1993-10-01,3.252291756,3.506234947,3.433321443,3.89330059,2.49,2.81387442007233,2.70272402701208,1.858929083,1.715609006
1993-11-01,3.259568917,3.51627113,3.445125507,3.91185649,2.43,2.8336668169737202,2.7325201039438,1.718565757,1.926881602
1993-12-01,3.36629056,3.574356617,3.557822725,3.969689548,2.4,2.8903230841014396,2.81115283943196,1.539333786,1.629781365
1994-01-01,3.200947439,3.444955674,3.384372964,3.833698155,2.36,2.7582683554947103,2.7503985586765403,1.111081451,1.022895296
1994-02-01,3.224560573,3.294534323,3.424654259,3.674349265,2.35,2.7755925150898997,2.85934396446683,1.100814701,0.490537782
1994-03-01,3.363360549,3.398118913,3.578833286,3.797974737,2.41,2.82463876658241,2.89918706864893,1.035073177,0.66342934
1994-04-01,3.170573134,3.31700008,3.364064138,3.701972731,2.31,2.6385404706216202,2.7679673052976,0.736414105,0.445517429
1994-05-01,3.060097684,3.104992764,3.238103819,3.438798539,2.27,2.6396668201990696,2.7618367785733096,0.701895034,0.945100876
1994-06-01,3.028227608,3.150609951,3.207540833,3.504072458,2.34,2.7084014595781603,2.7907036530654,1.436800673,1.580747553
1994-07-01,3.056055923,3.161512984,3.245680943,3.529782281,2.35,2.79435584488128,2.82270909566329,2.090855713,1.480862221
1994-08-01,3.121133119,3.032314142,3.318864731,3.371862514,2.34,2.83126705648327,2.90506303606628,2.543941548,1.221270856
1994-09-01,3.079538638,2.953663222,3.267212367,3.266627155,2.32,2.8443006030788798,3.0227349175413,2.871123595,2.078538727
1994-10-01,2.999188096,2.77898171,3.178740091,3.056246571,2.26,2.7002111146140297,2.8994402785112596,1.923141057,2.012951907
1994-11-01,2.984578071,2.713233115,3.142092625,2.939279564,2.28,2.7103505172829903,2.9617864434446,2.029662055,1.613925044
1994-12-01,2.785434679,2.648777253,2.915659975,2.855262807,2.25,2.52664222081984,2.8271671000515495,2.475247957,1.718533221
1995-01-01,3.002662378,2.94383008,3.159681044,3.215963946,2.35,2.6973018988237296,2.9493717638166896,2.686224596,2.104528573
1995-02-01,2.995605991,3.05451878,3.139699974,3.329231313,2.29,2.6987359549248,2.9271386576245098,2.673500078,2.254145927
1995-03-01,3.062252995,3.139812347,3.184482491,3.378890907,2.25,2.7120585421385,3.01819957971152,2.459475679,2.191682477
1995-04-01,3.184097316,3.202427332,3.322916117,3.458447433,2.31,2.81665998658009,3.11350001758608,2.943748998,2.32899544
1995-05-01,3.234050813,3.214392418,3.367477772,3.45236246,2.27,2.8148136907941,3.16825665146303,2.938798883,1.872043213
1995-06-01,3.214124404,3.114314171,3.34707431,3.333695037,2.19,2.7157578689377404,3.1015726954991605,2.744853332,1.427003972
1995-07-01,3.274842995,3.128278899,3.402097044,3.327014277,2.16,2.6874699584954302,3.1823076312471197,1.918513478,1.232962687
1995-08-01,3.158840535,3.165094941,3.255560049,3.341919129,2.21,2.65378438429988,3.13431158070734,1.388972557,1.693931935
1995-09-01,3.250276745,3.248818361,3.368207809,3.462535087,2.23,2.67365699338136,3.09414032864141,1.146275259,1.414679832
1995-10-01,3.363775376,3.401144354,3.479287466,3.619018684,2.32,2.80960947871913,3.17836859128231,1.502992603,1.449600886
1995-11-01,3.273164714,3.284880699,3.394879542,3.508459799,2.27,2.69725069811504,3.0353812018901096,1.152205203,1.519405692
1995-12-01,3.268078946,3.112527668,3.397750888,3.313826743,2.31,2.85047594173415,3.15034555807634,1.075571067,1.547606375
1996-01-01,3.178719964,2.952153464,3.294296705,3.112474382,2.25,2.8553973005506896,3.11642205374787,1.869456236,1.595895377
1996-02-01,3.180150214,3.007709739,3.278044833,3.147715249,2.25,2.82246652369775,3.05646943188864,1.828397428,1.500715659
1996-03-01,3.054600698,2.843757123,3.15123296,2.973113165,2.26,2.82790390331298,3.04365265710134,2.483275502,1.570443541
1996-04-01,2.951186119,2.74291247,3.021419042,2.825029276,2.22,2.78093066636365,3.00004139768875,2.710594812,1.037274059
1996-05-01,2.99526099,2.874604284,3.065009249,2.974947591,2.25,2.78944128798002,2.9483728920626495,2.692334335,0.981080604
1996-06-01,3.004889649,2.936445726,3.066510398,3.03337667,2.29,2.80934876438714,2.98290369318124,2.379021338,0.858458233
1996-07-01,3.051380889,2.883032678,3.103134864,2.940379122,2.32,2.86978846035189,2.9965252806174503,2.671374749,0.946439529
1996-08-01,3.037152699,2.881062484,3.096243134,2.954373851,2.31,2.79991566939539,2.9446170383323502,2.478400577,0.408734407
1996-09-01,3.039402299,2.952505322,3.076709572,3.001260615,2.36,2.8284279566659802,2.9335595316664302,3.065795598,0.775981223
1996-10-01,2.953140808,2.880326868,2.957328624,2.87204749,2.34,2.81140516184704,2.9048451242783795,3.252400564,0.712802032
1996-11-01,2.998834802,2.963231908,2.99348831,2.94568016,2.39,2.9023363121783103,2.97369153634952,3.943625504,0.807259728
1996-12-01,3.078266373,3.192336113,3.066760867,3.195905757,2.38,2.87132670925798,2.9418990257354904,3.986256129,0.647969724
1997-01-01,2.953415051,2.948338857,2.924852958,2.895185483,2.35,2.7755506898844,2.87972914368981,3.402323554,0.583957563
1997-02-01,2.850478556,2.690282395,2.815492049,2.592152721,2.36,2.7370977290361203,2.8566412861876804,3.506257572,0.904633663
1997-03-01,2.896853207,2.832546662,2.868448161,2.766958911,2.31,2.63080403687332,2.8435502381692004,2.425418166,0.451199147
1997-04-01,2.932535305,2.841956506,2.924881516,2.808384624,2.31,2.57929087876596,2.83144586979973,1.434555461,1.103670337
1997-05-01,2.877985963,2.752795076,2.883239208,2.735186996,2.22,2.50080546586666,2.80626160028015,0.872944274,0.96673631
1997-06-01,2.835803434,2.651139596,2.841507556,2.62154572,2.22,2.5202439510900296,2.80519464325473,1.098896565,0.653919057
1997-07-01,2.768735207,2.669566558,2.764311367,2.639952339,2.13,2.44405622047987,2.70753936005701,0.893270972,0.690339844
1997-08-01,2.681189089,2.44339859,2.668660701,2.369091309,2.06,2.38004894388903,2.7070473058075297,1.42019565,0.679789385
1997-09-01,2.578046769,2.262642897,2.558893145,2.159686496,2.05,2.31632922386815,2.6572699586324,1.444072107,0.465912889
1997-10-01,2.621910754,2.307575409,2.633884037,2.261217479,1.9,2.26111840674292,2.62391355715657,1.029804205,0.499804267
1997-11-01,2.552678937,2.172780211,2.564888202,2.112656709,1.8,2.1600447662899303,2.5585244189872998,0.502891983,0.302081215
1997-12-01,2.620230263,2.117392333,2.636585632,2.038263976,1.73,2.12598649126776,2.63087120732515,-0.248154016,0.360548423
1998-01-01,2.658705279,2.257622177,2.686312997,2.22116412,1.66,2.0538442703239297,2.58056352730482,-0.673496606,0.282033222
1998-02-01,2.674784096,2.341487331,2.70235568,2.319800807,1.61,2.0016923183576103,2.6245369212792595,-1.239432899,0.280553095
1998-03-01,2.652317533,2.217367179,2.682792941,2.179793439,1.65,2.06373286571149,2.58206114483857,-1.154967547,0.144647361
1998-04-01,2.627904714,2.179599426,2.650550927,2.125562858,1.63,2.06831823593718,2.5226991021539,-0.93169667,0.015079513
1998-05-01,2.612687688,2.153399984,2.621199946,2.071958539,1.71,2.10663113165772,2.55611049268418,-0.15423283,0.31828703
1998-06-01,2.596711539,2.07667144,2.610692088,1.993407301,1.64,2.04488270723149,2.60811220170214,-0.28406739,0.680349616
1998-07-01,2.589534761,2.056649259,2.613395599,1.989129972,1.69,2.06057021395889,2.70719925599299,0.007308244,0.933188502
1998-08-01,2.619592272,2.109942794,2.643666793,2.048850877,1.75,2.14741370159786,2.79513358092132,-0.291119891,1.796903738
1998-09-01,2.597861759,2.063086005,2.603431515,1.96334397,1.7,2.0324181808445,2.8479731464638998,-0.892291334,1.612646885
1998-10-01,2.535457711,1.927012612,2.54435291,1.818572599,1.77,2.00920209357822,2.91924503198049,-0.721984362,1.340736465
1998-11-01,2.520813404,1.942709373,2.531446927,1.844425937,1.78,2.0091002518419296,2.8761458868573397,-0.607407109,1.566577245
1998-12-01,2.44488028,1.88469991,2.446189532,1.773549128,1.81,1.97406240797591,2.78629412937257,0.157840445,2.767634939
1999-01-01,2.4087818,1.861945,2.3907588,1.7181243,1.85,1.9317068889366698,2.7130304100867497,0.45498132,2.7085341
1999-02-01,2.3506789,1.8011382,2.3238316,1.6405057,1.8,1.8619811427014599,2.6185111095227405,0.48697347,1.8118606
1999-03-01,2.2822686,1.7565686,2.2464619,1.5843154,1.72,1.7630548272054198,2.56825738696629,0.92726359,1.7380889
1999-04-01,2.274017,1.7752419,2.2358613,1.6040989,1.77,1.8649519792943001,2.60172414970901,2.663482,2.4479878
1999-05-01,2.1969196,1.6776047,2.1625267,1.5091399,1.73,1.77142954411726,2.49132332967625,2.1415039,2.0898924
1999-06-01,2.1155256,1.6158932,2.0812547,1.4515877,1.76,1.7380975079437602,2.32915756513823,2.0383518,2.1436676
1999-07-01,2.1609086,1.7380637,2.1244533,1.5852,1.79,1.72306883096971,2.26107353615534,2.5284957,2.2763306
1999-08-01,2.152055,1.7735013,2.1074137,1.6143607,1.75,1.69079007083652,2.1774202712137,2.9184458,1.4506901
1999-09-01,2.1076373,1.7288354,2.0832919,1.6068148,1.8,1.86951332876073,2.12065509434765,4.2200283,2.5378109
1999-10-01,2.0959672,1.8217176,2.0639533,1.7067772,1.81,1.8161284035721699,1.9843196336651698,4.1817752,2.8011339
1999-11-01,2.1876394,1.9166506,2.1623251,1.8147011,1.84,1.81104598501995,1.98388189313845,3.9927961,2.4154763
1999-12-01,2.2011939,1.9696859,2.1818508,1.8867598,1.88,1.85884091893502,2.03446420694149,4.0495131,1.1906143
2000-01-01,2.3504356,2.0206612,2.350195,1.952939,2.0,2.03119416030213,2.2252893157050497,4.1848808,1.1535969
2000-02-01,2.3919678,2.0340143,2.3950909,1.9666339,2.12,2.19320621836976,2.31239282184317,5.4863714,1.6819927
2000-03-01,2.4859336,2.1770809,2.4989589,2.137968,2.24,2.4157868578869706,2.44325573209452,7.0016941,2.5496684
2000-04-01,2.4108773,2.0600839,2.4247194,2.0139276,2.18,2.26982631693229,2.41001442948521,4.8829035,2.0312508
2000-05-01,2.5473184,2.2549422,2.5736327,2.2437772,2.22,2.39312457357055,2.5050390407484104,4.878859,2.0084318
2000-06-01,2.6938463,2.4228436,2.7153642,2.4072049,2.27,2.55656213525144,2.66902984290962,6.4088047,1.9151595
2000-07-01,2.7043448,2.4117576,2.7240005,2.3882381,2.3,2.64798487412865,2.7557475315311404,6.1265233,1.7078173
2000-08-01,2.844609,2.6014072,2.8853852,2.6270113,2.32,2.66642783833839,2.79865700183524,4.9150951,1.6868814
2000-09-01,2.8755604,2.5943559,2.908796,2.5981839,2.39,2.66796382440657,2.8476945374392004,5.1581689,1.1655822
2000-10-01,2.8951252,2.5105651,2.9310365,2.4981814,2.42,2.71677110823871,2.93221982266634,4.9612265,0.86049457
2000-11-01,2.8381875,2.4468697,2.8816134,2.4470767,2.45,2.72497531777007,2.9710889290945,5.3049984,1.6103388
2000-12-01,2.9305429,2.4980984,2.9838403,2.5081538,2.5,2.83286430831757,3.02895821063807,4.9897957,1.1787494
2001-01-01,2.8561438,2.5076079,2.8896431,2.4982148,2.52,2.87900857230077,3.04751700995902,6.028456,1.5997175
2001-02-01,2.9443798,2.6067508,2.9893325,2.6207861,2.54,2.8668967341172404,3.0517939932702003,5.2125233,1.8970432
2001-03-01,2.9342928,2.4690047,2.9711853,2.4419991,2.5,2.7661917109329996,3.0164638416414498,3.3889051,1.4340167
2001-04-01,3.062486,2.5878494,3.1007641,2.5615037,2.59,2.83382981433133,3.0890160128058897,3.9025583,0.88180894
2001-05-01,3.0591613,2.4651633,3.0843327,2.3902232,2.59,2.86676196334623,3.1429493001186697,5.13388,0.55745809
2001-06-01,3.1834572,2.6223397,3.2118098,2.5600538,2.67,2.85198963276856,3.1745017701843703,3.6759843,0.85952801
2001-07-01,3.1873481,2.5899913,3.2190557,2.5264214,2.63,2.7437671522860403,3.09089790146286,2.1759366,0.83752466
2001-08-01,3.2358771,2.5747134,3.2635089,2.4906255,2.65,2.7178249986157,3.16821873349227,2.1534671,0.44959837
2001-09-01,3.3563551,2.7439425,3.3990087,2.697604,2.53,2.6419098425332703,3.14431304642566,1.5195618,-0.22775967
2001-10-01,3.4508186,2.8341175,3.4934371,2.7868409,2.5,2.61383537124078,3.26761607327961,0.07691066,-0.53018207
2001-11-01,3.5617818,2.9206981,3.6122717,2.8832531,2.47,2.68052487993957,3.3337282264703303,-0.80778808,-0.39038607
2001-12-01,3.5136536,2.7932568,3.5754587,2.7590063,2.37,2.5620432863886298,3.2650215878350597,-1.5767934,-0.06682089
2002-01-01,3.4978798,2.7508631,3.5684398,2.7265556,2.24,2.3719013534177202,3.15566722108198,-2.8096592,-0.88772556
2002-02-01,3.4836509,2.7349978,3.5387817,2.6807528,2.23,2.3068325545946697,3.20125876978443,-2.9321681,-0.96730397
2002-03-01,3.4076534,2.6627057,3.480145,2.6399867,2.22,2.26507670855245,3.19127280184617,-2.0412535,-1.4601857
2002-04-01,3.3894009,2.664497,3.4775061,2.6745671,2.17,2.30876257834496,3.1521611528076297,-1.1523263,-0.94130743
2002-05-01,3.3758193,2.784966,3.4632677,2.821741,2.11,2.19764555929409,3.0619557696113,-2.5001805,-0.86416981
2002-06-01,3.1868513,2.5325068,3.2512149,2.5115836,2.01,2.02038402763816,2.97701012247387,-2.6080173,-1.1926248
2002-07-01,3.1936793,2.5606664,3.2740984,2.5741237,2.03,2.07946185679504,2.96108065475365,-1.4686731,-1.5484488
2002-08-01,3.0730886,2.520369,3.1567969,2.5571563,2.0,2.12552108449686,2.83461652127581,-0.45351918,-0.35845443
2002-09-01,2.9595389,2.3579966,3.0374651,2.3722935,2.07,2.09269827439162,2.82921975685193,-1.0242698,-0.3379724
2002-10-01,2.8766237,2.3478244,2.9477485,2.3643484,2.08,2.11940687398695,2.67411842745859,0.6754092,-0.31819559
2002-11-01,2.7732559,2.2798416,2.8341831,2.2843782,2.06,2.07162429310397,2.54651613987025,1.4763514,-0.96458885
2002-12-01,2.7502223,2.3399213,2.8018315,2.345607,2.1,2.0621462462072597,2.59121729143592,2.0579812,-1.0849192
2003-01-01,2.7060319,2.2681039,2.7875531,2.3242041,2.08,2.09751162387939,2.54282215153498,3.1576972,-0.94444646
2003-02-01,2.6347765,2.2650414,2.7046594,2.3143897,2.01,2.14134573211651,2.42573574570319,4.494314,-1.3959742
2003-03-01,2.5812321,2.2929179,2.6277872,2.3165034,1.99,2.05660948574584,2.2796939775217004,4.2050192,-1.4488972
2003-04-01,2.4271526,2.1830243,2.4593491,2.1894234,1.84,1.80898750478848,2.10173080025777,1.8052307,-2.0897582
2003-05-01,2.3265512,2.0602515,2.3483407,2.0420309,1.82,1.7400703157378,1.9893673520697799,1.1947219,-1.2679928
2003-06-01,2.2477974,2.1038984,2.27155,2.1167925,1.74,1.7637554567986797,1.8742750831973702,1.5300327,-1.3190644
2003-07-01,2.2218166,2.0931821,2.237208,2.0937006,1.77,1.7698480542024402,1.9095804596669999,1.9136831,-1.075394
2003-08-01,2.1540704,1.977911,2.1655338,1.9604023,1.8,1.72323842131346,1.9155309528492002,2.640021,-1.8714065
2003-09-01,2.1676604,2.0608353,2.1842475,2.0685488,1.75,1.7274026068534698,1.8578433352946397,3.2509228,-2.350809
2003-10-01,2.1482103,2.0286212,2.1611133,2.026487,1.73,1.6698238162810901,1.83973700209099,2.298003,-1.8698577
2003-11-01,2.0524895,1.9003318,2.0365931,1.8362674,1.74,1.5331292243852,1.7791972009376,2.1206872,-2.1652895
2003-12-01,2.0144136,1.9422524,1.976213,1.8532315,1.74,1.62042275224632,1.6787151630667498,2.6132628,-1.9810141
2004-01-01,2.0355379,2.0785931,1.9607229,1.9454074,1.81,1.61007574582319,1.6819224376923,2.3714843,-1.7508829
2004-02-01,2.1035138,2.1593302,2.0481367,2.0656569,1.88,1.6460761643179098,1.75944027023476,1.2691454,-1.7528168
2004-03-01,2.1842462,2.2486572,2.1370611,2.1725437,1.88,1.7581971229874798,1.89332226031762,1.2789605,-0.50567987
2004-04-01,2.3157634,2.3099385,2.2577613,2.1974355,2.12,1.94982524900431,2.05947464498126,2.4736611,0.01488914
2004-05-01,2.2997495,2.2479033,2.2378638,2.1172465,2.21,2.12858488202603,2.2379603243700497,4.6600039,-0.19690497
2004-06-01,2.4233653,2.3186277,2.3794884,2.2105082,2.33,2.25406626020712,2.3719513227286897,5.1660657,-0.20878485
2004-07-01,2.3371421,2.2031498,2.2638524,2.0317056,2.26,2.14836686573465,2.29687303294386,4.6170573,-0.32640727
2004-08-01,2.3497585,2.1857679,2.2577292,1.9713563,2.2,2.07596785630408,2.33973396596336,3.3286556,-0.52792314
2004-09-01,2.3489764,2.2403807,2.240201,2.0061317,2.19,2.1192810124481802,2.35012456668262,3.171717,0.89450151
2004-10-01,2.3445623,2.3109776,2.2372194,2.0959225,2.21,2.2383136279158,2.3971754011020296,5.2667753,1.2100347
2004-11-01,2.3870582,2.4305836,2.3012131,2.2736827,2.25,2.44002798768903,2.42191071178615,6.5564376,1.8725912
2004-12-01,2.3864027,2.3455379,2.3138859,2.1956661,2.27,2.36460149092617,2.43166726626507,5.8059012,1.9011225
2005-01-01,2.3987315,2.3078221,2.3158903,2.1267711,2.37,2.39137646459249,2.5314782662470896,4.2725119,2.1011458
